hour_of_year,season,u_mean_ms,u_prime_ms,omega_rad_s,omega_cross_r_ms,tsr,cp_effective,v_rel_ms,v_rel_mag_ms,particle_density,n_inner,n_outer,h_capture,dh_dt,capture_alert
150,Amihan,5.078941513197867,0.07976404887864158,20.315766052791467,15.2368245395936,3.0,0.3,-10.078118977517093,10.078118977517093,0.7625,7,61,0.22874999999999998,5.1041666666666656e-05,0
151,Amihan,5.078941513197867,-0.08056970592751725,20.315766052791467,15.2368245395936,3.0,0.3,-10.23845273232325,10.23845273232325,0.2375,8,19,0.07125,-4.374999999999999e-05,0
152,Amihan,5.163944718439673,-0.5348058727037077,20.655778873758692,15.491834155319019,3.0,0.3,-10.862695309583053,10.862695309583053,0.7625,25,61,0.22874999999999998,4.374999999999999e-05,0
153,Amihan,5.663338549235278,-0.9484296478491037,22.653354196941113,16.990015647705835,3.0,0.3,-12.275106746319661,12.275106746319661,0.2375,6,19,0.07125,-4.374999999999999e-05,0
154,Amihan,5.875846562339792,-0.2857470655767183,23.503386249359167,17.627539687019375,3.0,0.3,-12.037440190256302,12.037440190256302,0.5,0,40,0.15,2.1875e-05,0
155,Amihan,5.960849767581597,-0.03205897055453312,23.843399070326388,17.882549302744792,3.0,0.3,-11.953758505717728,11.953758505717728,0.05,0,4,0.015,-3.7500000000000003e-05,0
156,Amihan,6.364614992480172,1.1252193233624699,25.458459969920693,19.09384497744052,3.0000000000000004,0.3,-11.604010661597876,11.604010661597876,0.0,0,0,0.0,-4.166666666666667e-06,1
157,Amihan,6.895885025241456,0.089835812179537,27.583540100965823,20.68765507572437,3.0,0.3,-13.701934238303377,13.701934238303377,0.0,0,0,0.0,0.0,0
158,Amihan,6.481494399687654,0.6369620637047733,25.925977598750617,19.44448319906296,3.0,0.3,-12.326026735670535,12.326026735670535,0.0,0,0,0.0,0.0,0
159,Amihan,5.525208340717345,-0.27587122055319824,22.10083336286938,16.575625022152035,3.0,0.3,-11.32628790198789,11.32628790198789,0.2125,1,17,0.06375,1.7708333333333335e-05,0
160,Amihan,4.622049285023163,-0.5476868488360462,18.48819714009265,13.866147855069489,3.0,0.3,-9.791785418882373,9.791785418882373,0.7625,20,61,0.22874999999999998,4.583333333333333e-05,0
161,Amihan,4.037652248985752,-0.38968058655613835,16.150608995943006,12.112956746957256,3.0,0.3,-8.464985084527642,8.464985084527642,0.2125,0,17,0.06375,-4.583333333333333e-05,0
162,Amihan,3.7401410306394336,-0.2712447760459333,14.960564122557734,11.2204230919183,3.0,0.3,-7.7515268373248,7.7515268373248,0.0,0,0,0.0,-1.7708333333333335e-05,1
163,Amihan,3.6976394280185305,0.7870313603996317,14.790557712074124,11.092918284055592,3.0000000000000004,0.3,-6.60824749563743,6.60824749563743,0.7625,35,61,0.22874999999999998,6.354166666666666e-05,0
164,Amihan,3.538258418190146,-0.29062783323549335,14.153033672760584,10.614775254570437,3.0,0.3,-7.367144669615785,7.367144669615785,0.125,0,10,0.0375,-5.312499999999999e-05,0
165,Amihan,3.1026169913258936,0.2601510850555703,12.410467965303575,9.307850973977681,3.0,0.3,-5.945082897596217,5.945082897596217,0.0,0,0,0.0,-1.0416666666666666e-05,1
166,Amihan,2.6669755644616413,-0.24080847204464045,10.667902257846565,8.000926693384924,3.0,0.3,-5.574759600967924,5.574759600967924,0.0,0,0,0.0,0.0,0
167,Amihan,2.4863437533228048,0.23162107413239819,9.945375013291219,7.459031259968414,0.0,0.0,-4.741066432513211,4.741066432513211,0.55,1,44,0.0,0.0,0
168,Amihan,2.603223160530288,0.10021132706352928,10.412892642121152,7.8096694815908645,3.0,0.3,-5.106234993997047,5.106234993997047,0.125,0,10,0.0375,1.0416666666666666e-05,0
169,Amihan,2.709477167082544,-0.042440680720440827,10.837908668330178,8.128431501247633,3.0000000000000004,0.3,-5.46139501488553,5.46139501488553,0.0,0,0,0.0,-1.0416666666666666e-05,1
170,Amihan,2.762604170358673,-0.011261072469610443,11.050416681434692,8.28781251107602,3.0,0.3,-5.536469413186957,5.536469413186957,0.1625,0,13,0.04875,1.3541666666666668e-05,0
171,Amihan,2.8794835775661545,-0.1885450415781319,11.517934310264616,8.638450732698463,2.9999999999999996,0.3,-5.94751219671044,5.94751219671044,0.325,0,26,0.0975,1.3541666666666668e-05,0
172,Amihan,2.9326105808422827,0.130815605788596,11.73044232336913,8.797831742526848,3.0,0.3,-5.734405555895969,5.734405555895969,0.0375,0,3,0.01125,-2.3958333333333334e-05,0
173,Amihan,3.1451185939467963,-0.14309770039584138,12.580474375787185,9.43535578184039,3.0,0.3,-6.433334888289434,6.433334888289434,0.0,0,0,0.0,-3.1249999999999997e-06,1
174,Amihan,3.3044996037751813,-0.40500137607534503,13.217998415100725,9.913498811325544,3.0,0.3,-7.014000583625708,7.014000583625708,0.1125,0,9,0.03375,9.375000000000001e-06,0
175,Amihan,3.432004411637889,-0.4385887392862757,13.728017646551557,10.296013234913667,3.0,0.3,-7.302597562562054,7.302597562562054,0.025,0,2,0.0075,-7.2916666666666674e-06,0
176,Amihan,4.101404652917106,0.07078528887827755,16.405618611668423,12.304213958751317,3.0,0.3,-8.132024016955935,8.132024016955935,0.6875,24,55,0.20625,5.520833333333333e-05,0
177,Amihan,5.195820920405349,0.8204675385286504,20.783283681621395,15.587462761216045,3.0,0.3,-9.571174302282046,9.571174302282046,0.0,0,0,0.0,-5.7291666666666666e-05,1
178,Amihan,6.077729174789079,0.09723856975368661,24.31091669915632,18.23318752436724,3.0000000000000004,0.3,-12.058219779824473,12.058219779824473,0.0,0,0,0.0,0.0,0
179,Amihan,6.353989591824947,-0.07538266892937276,25.415958367299783,19.06196877547484,2.9999999999999996,0.3,-12.783361852579265,12.783361852579265,0.0,0,0,0.0,0.0,0
180,Amihan,6.120230777409982,0.17493219365837653,24.480923109639928,18.360692332229945,3.0,0.3,-12.065529361161587,12.065529361161587,0.0,0,0,0.0,0.0,0
181,Amihan,5.843970360374115,0.7632235469131655,23.37588144149646,17.531911081122345,3.0,0.3,-10.924717173835065,10.924717173835065,0.0,0,0,0.0,0.0,0
182,Amihan,5.61021154595915,0.1230782242132906,22.4408461838366,16.830634637877452,3.0,0.3,-11.097344867705011,11.097344867705011,0.5625,0,45,0.16874999999999998,4.6874999999999994e-05,0
183,Amihan,5.482706738096442,-0.2252993497359443,21.930826952385768,16.448120214289325,3.0,0.3,-11.190712825928827,11.190712825928827,0.0875,0,7,0.02625,-3.958333333333333e-05,0
184,Amihan,5.280824125647154,0.5842116110015331,21.123296502588616,15.842472376941462,3.0,0.3,-9.977436640292776,9.977436640292776,0.375,0,30,0.11249999999999999,2.395833333333333e-05,0
185,Amihan,4.962062105990385,0.21275160759897707,19.84824842396154,14.886186317971156,3.0,0.3,-9.711372604381793,9.711372604381793,0.0875,0,7,0.02625,-2.395833333333333e-05,0
186,Amihan,4.813306496817225,0.7392064293800291,19.2532259872689,14.439919490451675,3.0,0.3,-8.887406564254421,8.887406564254421,0.675,0,54,0.2025,4.8958333333333335e-05,0
187,Amihan,4.940811304679934,0.09053267788326595,19.763245218719735,14.822433914039802,3.0,0.3,-9.791089931476602,9.791089931476602,0.0875,4,7,0.02625,-4.8958333333333335e-05,0
188,Amihan,5.100192314508318,-0.6245027544934337,20.40076925803327,15.300576943524954,3.0,0.3,-10.82488738351007,10.82488738351007,0.9125,36,73,0.27375,6.875e-05,0
189,Amihan,5.535833741372571,-0.757390185875343,22.143334965490283,16.607501224117712,3.0,0.3,-11.829057668620484,11.829057668620484,0.0875,0,7,0.02625,-6.875e-05,0
190,Amihan,5.812094158408438,0.9595348590874566,23.24837663363375,17.436282475225312,3.0,0.3,-10.664653457729418,10.664653457729418,0.0,0,0,0.0,-7.291666666666667e-06,1
191,Amihan,5.270198724991928,0.9084060883984426,21.080794899967714,15.810596174975785,3.0,0.3,-9.631991361585413,9.631991361585413,0.0,0,0,0.0,0.0,0
192,Amihan,4.707052490264968,-0.08450063599322734,18.828209961059873,14.121157470794905,3.0,0.3,-9.498605616523164,9.498605616523164,0.9,33,72,0.27,7.500000000000001e-05,0
193,Amihan,4.717677890920195,-0.18077543530041862,18.87071156368078,14.153033672760584,3.0,0.3,-9.616131217140808,9.616131217140808,0.0875,3,7,0.02625,-6.770833333333334e-05,0
194,Amihan,4.632674685678389,0.677039597719962,18.530698742713557,13.898024057035169,3.0,0.3,-8.588309773636817,8.588309773636817,0.725,0,58,0.2175,5.3125000000000004e-05,0
195,Amihan,4.388290470608199,-0.4858038017039393,17.553161882432796,13.164871411824597,3.0,0.3,-9.262384742920338,9.262384742920338,0.0875,0,7,0.02625,-5.3125000000000004e-05,0
196,Amihan,4.271411063400716,-0.38217468874914595,17.085644253602865,12.814233190202149,3.0,0.3,-8.924996815550578,8.924996815550578,0.9,12,72,0.27,6.770833333333334e-05,0
197,Amihan,4.101404652917106,0.26385435090838943,16.405618611668423,12.304213958751317,3.0,0.3,-7.938954954925822,7.938954954925822,0.0,0,0,0.0,-7.500000000000001e-05,1
198,Amihan,3.910147441123044,-0.15429642114034686,15.640589764492177,11.730442323369132,3.0,0.3,-7.974591303386435,7.974591303386435,0.8125,1,65,0.24375,6.770833333333333e-05,0
199,Amihan,3.655137825397628,-0.0018721128785177878,14.620551301590512,10.965413476192884,3.0,0.3,-7.312147763673774,7.312147763673774,0.15,0,12,0.045,-5.520833333333333e-05,0
200,Amihan,3.931398242433496,-0.06425591239975051,15.725592969733986,11.79419472730049,3.0000000000000004,0.3,-7.927052397266744,7.927052397266744,0.0,0,0,0.0,-1.2499999999999999e-05,1
201,Amihan,4.005776047020075,0.13522480416623775,16.0231041880803,12.017328141060226,3.0,0.3,-7.876327289873913,7.876327289873913,0.7875,13,63,0.23625,6.5625e-05,0
202,Amihan,4.250160262090265,0.5982023476568401,17.00064104836106,12.750480786270796,3.0,0.3,-7.9021181765236905,7.9021181765236905,0.125,2,10,0.0375,-5.520833333333333e-05,0
203,Amihan,4.877058900748579,0.044178792647863944,19.508235602994315,14.631176702245735,3.0,0.3,-9.709939008849293,9.709939008849293,0.8375,17,67,0.25125,5.937499999999999e-05,0
204,Amihan,6.268986386583141,0.40368435288453974,25.075945546332562,18.80695915974942,3.0,0.3,-12.134288420281742,12.134288420281742,0.0,0,0,0.0,-6.979166666666666e-05,1
205,Amihan,7.639663071107252,-1.566262408966107,30.558652284429012,22.91898921332176,3.0000000000000004,0.3,-16.84558855118061,16.84558855118061,0.0,0,0,0.0,0.0,0
206,Amihan,8.192183905178986,-0.039911010817795314,32.768735620715944,24.576551715536958,3.0,0.3,-16.42427882117577,16.42427882117577,0.0,0,0,0.0,0.0,0
207,Amihan,7.342151852760933,-0.6191124691334907,29.36860741104373,22.026455558282798,2.9999999999999996,0.3,-15.303416174655355,15.303416174655355,0.0,0,0,0.0,0.0,0
208,Amihan,5.748341754477084,-0.7006154006135142,22.993367017908337,17.245025263431252,3.0,0.3,-12.197298909567682,12.197298909567682,0.05,2,4,0.015,4.166666666666667e-06,0
209,Amihan,4.260785662745491,-0.3741619014716039,17.043142650981963,12.782356988236472,3.0,0.3,-8.895733226962586,8.895733226962586,0.6625,5,53,0.19874999999999998,5.1041666666666656e-05,0
210,Amihan,3.729515629984208,-0.12461185944377803,14.918062519936832,11.188546889952624,3.0,0.3,-7.583643119412194,7.583643119412194,0.025,0,2,0.0075,-5.312499999999999e-05,0
211,Amihan,3.84639503719169,0.35229229934694206,15.385580148766758,11.539185111575069,2.9999999999999996,0.3,-7.340497775036437,7.340497775036437,0.175,3,14,0.0525,1.2499999999999999e-05,0
212,Amihan,4.0164014476753005,-0.5327325631715162,16.065605790701202,12.049204343025902,3.0,0.3,-8.565535458522119,8.565535458522119,0.675,0,54,0.2025,4.166666666666667e-05,0
213,Amihan,4.154531656193234,0.01272595056599559,16.618126624772938,12.463594968579702,3.0,0.3,-8.296337361820473,8.296337361820473,0.0375,0,3,0.01125,-5.3125000000000004e-05,0
214,Amihan,4.23953486143504,-0.20526531914589544,16.95813944574016,12.718604584305119,3.0,0.3,-8.684335042015974,8.684335042015974,0.1875,3,15,0.056249999999999994,1.2499999999999999e-05,0
215,Amihan,4.122655454227557,-0.1350883269674959,16.490621816910227,12.36796636268267,3.0,0.3,-8.38039923542261,8.38039923542261,0.8125,18,65,0.24375,5.208333333333334e-05,0
216,Amihan,3.835769636536464,0.38463480191027366,15.343078546145856,11.507308909609392,3.0,0.3,-7.2869044711626545,7.2869044711626545,0.0625,2,5,0.01875,-6.25e-05,0
217,Amihan,3.1026169913258936,0.16695660981431396,12.410467965303575,9.307850973977681,3.0,0.3,-6.038277372837474,6.038277372837474,0.4375,0,35,0.13125,3.125e-05,0
218,Amihan,2.4013405480809995,0.321154830432905,9.605362192323998,7.2040216442429985,0.0,0.0,-4.481526265729094,4.481526265729094,0.075,0,6,0.0,-3.6458333333333336e-05,1
219,Amihan,1.91257211794062,-0.029550325419683627,7.65028847176248,5.7377163538218605,0.0,0.0,-3.8546945613009242,3.8546945613009242,0.2375,11,19,0.0,0.0,0
220,Amihan,1.5300576943524955,-0.10648323478145302,6.120230777409982,4.590173083057486,0.0,0.0,-3.166598623486444,3.166598623486444,0.025,0,2,0.0,0.0,0
221,Amihan,1.572559296973398,-0.0352031263694895,6.290237187893592,4.717677890920194,0.0,0.0,-3.180321720316285,3.180321720316285,0.0625,1,5,0.0,0.0,0
222,Amihan,2.528845355943708,0.06132368844374794,10.115381423774831,7.5865360678311236,3.0,0.3,-4.996367023443668,4.996367023443668,0.7,21,56,0.21,5.833333333333333e-05,0
223,Amihan,3.729515629984208,0.06585331001919195,14.918062519936832,11.188546889952624,3.0,0.3,-7.393177949949225,7.393177949949225,0.1875,0,15,0.056249999999999994,-4.270833333333333e-05,0
224,Amihan,5.110817715163543,-0.5542109769682334,20.443270860654174,15.33245314549063,3.0,0.3,-10.77584640729532,10.77584640729532,0.2,4,16,0.06,1.0416666666666676e-06,0
225,Amihan,5.567709943338247,0.05038208569400219,22.27083977335299,16.703129830014742,3.0,0.3,-11.085037800982493,11.085037800982493,0.35,0,28,0.105,1.2499999999999999e-05,0
226,Amihan,5.4720813374412165,0.12488839860284756,21.888325349764866,16.41624401232365,3.0,0.3,-10.819274276279584,10.819274276279584,0.125,0,10,0.0375,-1.8750000000000002e-05,0
227,Amihan,5.525208340717345,1.390956854972179,22.10083336286938,16.575625022152035,3.0,0.3,-9.659459826462511,9.659459826462511,0.0,0,0,0.0,-1.0416666666666666e-05,1
228,Amihan,5.418954334165088,1.0170535240859195,21.675817336660355,16.256863002495265,3.0000000000000004,0.3,-9.820855144244259,9.820855144244259,0.0,0,0,0.0,0.0,0
229,Amihan,4.760179493541098,-0.4061591500330394,19.04071797416439,14.280538480623292,3.0,0.3,-9.926518137115234,9.926518137115234,0.8,19,64,0.24,6.666666666666667e-05,0
230,Amihan,4.600798483712712,-0.13221929340597113,18.403193934850847,13.802395451138135,3.0,0.3,-9.333816260831394,9.333816260831394,0.1875,7,15,0.056249999999999994,-5.104166666666666e-05,0
231,Amihan,5.078941513197867,-0.7432736335287343,20.315766052791467,15.2368245395936,3.0,0.3,-10.901156659924467,10.901156659924467,0.775,18,62,0.23249999999999998,4.895833333333333e-05,0
232,Amihan,5.259573324336704,-0.3106866853140942,21.038293297346815,15.778719973010112,3.0,0.3,-10.829833333987501,10.829833333987501,0.1875,4,15,0.056249999999999994,-4.895833333333333e-05,0
233,Amihan,5.015189109266513,0.15828187768362942,20.06075643706605,15.045567327799539,3.0,0.3,-9.872096340849396,9.872096340849396,0.7375,6,59,0.22125,4.5833333333333334e-05,0
234,Amihan,4.887684301403804,0.5893831812606354,19.550737205615217,14.663052904211412,3.0,0.3,-9.185985421546972,9.185985421546972,0.1875,0,15,0.056249999999999994,-4.5833333333333334e-05,0
235,Amihan,5.769592555787535,-0.42065166827905315,23.07837022315014,17.308777667362605,3.0,0.3,-11.959836779854122,11.959836779854122,0.7125,0,57,0.21375,4.375e-05,0
236,Amihan,7.076516836380292,-0.4629078296597994,28.306067345521168,21.229550509140875,3.0,0.3,-14.615941502420382,14.615941502420382,0.0,0,0,0.0,-5.9375e-05,1
237,Amihan,7.384653455381836,-1.585698535316307,29.538613821527345,22.15396036614551,3.0,0.3,-16.35500544607998,16.35500544607998,0.3,0,24,0.09,2.4999999999999998e-05,0
238,Amihan,6.842758021965327,-0.11130835327090415,27.37103208786131,20.52827406589598,3.0,0.3,-13.796824397201558,13.796824397201558,0.0,0,0,0.0,-2.4999999999999998e-05,1
239,Amihan,6.226484783962239,-0.6615107169705762,24.905939135848957,18.67945435188672,3.0,0.3,-13.114480284895055,13.114480284895055,0.5375,0,43,0.16124999999999998,4.479166666666666e-05,0
240,Amihan,5.865221161684565,-0.31052793332176537,23.46088464673826,17.595663485053695,3.0,0.3,-12.040970256690894,12.040970256690894,0.1375,0,11,0.04125,-3.333333333333332e-05,0
241,Amihan,5.599586145303924,-0.4910057464787645,22.398344581215696,16.798758435911772,3.0,0.3,-11.690178037086612,11.690178037086612,0.775,6,62,0.23249999999999998,5.312499999999999e-05,0
242,Amihan,5.620836946614376,-0.052983444762501435,22.483347786457504,16.86251083984313,3.0,0.3,-11.294657337991254,11.294657337991254,0.15,0,12,0.045,-5.208333333333334e-05,0
243,Amihan,5.695214751200956,-1.0010640663059012,22.78085900480382,17.085644253602865,2.9999999999999996,0.3,-12.39149356870781,12.39149356870781,0.8,22,64,0.24,5.416666666666667e-05,0
244,Amihan,5.482706738096442,-0.8043378851997532,21.930826952385768,16.448120214289325,3.0,0.3,-11.769751361392636,11.769751361392636,0.2,5,16,0.06,-4.9999999999999996e-05,0
245,Amihan,5.142693917129221,1.095006617109289,20.570775668516884,15.428081751387662,3.0,0.3,-9.190381217149152,9.190381217149152,0.0,0,0,0.0,-1.6666666666666667e-05,1
246,Amihan,4.622049285023163,-0.595053062130031,18.48819714009265,13.866147855069489,3.0,0.3,-9.839151632176357,9.839151632176357,0.2,3,16,0.06,1.6666666666666667e-05,0
247,Amihan,4.09077925226188,-0.44867076885222845,16.36311700904752,12.27233775678564,3.0,0.3,-8.630229273375988,8.630229273375988,0.75,0,60,0.22499999999999998,4.583333333333333e-05,0
248,Amihan,3.814518835226013,0.7006941252463125,15.258075340904051,11.443556505678039,3.0,0.3,-6.928343545205713,6.928343545205713,0.0,0,0,0.0,-6.249999999999999e-05,1
249,Amihan,4.080153851606655,1.185312099975229,16.32061540642662,12.240461554819964,3.0,0.3,-6.974995603238081,6.974995603238081,0.65,0,52,0.195,5.416666666666667e-05,0
250,Amihan,3.888896639812593,-0.45561015261554394,15.555586559250372,11.666689919437779,3.0,0.3,-8.23340343224073,8.23340343224073,0.2125,0,17,0.06375,-3.6458333333333336e-05,0
251,Amihan,3.6020108221215,-0.13264367275854388,14.408043288486,10.8060324663645,3.0,0.3,-7.336665317001545,7.336665317001545,0.2625,0,21,0.07875,4.166666666666667e-06,0
252,Amihan,3.655137825397628,0.12484326137171828,14.620551301590512,10.965413476192884,3.0,0.3,-7.1854323894235375,7.1854323894235375,0.0,0,0,0.0,-2.1875e-05,1
253,Amihan,3.665763226052854,0.6336996253826214,14.663052904211417,10.997289678158563,3.0000000000000004,0.3,-6.697826826723087,6.697826826723087,0.4125,14,33,0.12374999999999999,3.4374999999999995e-05,0
254,Amihan,3.84639503719169,-0.3795842168883863,15.385580148766758,11.539185111575069,2.9999999999999996,0.3,-8.072374291271766,8.072374291271766,0.4375,0,35,0.13125,2.083333333333339e-06,0
255,Amihan,4.069528450951429,-0.09981651724494972,16.278113803805716,12.208585352854287,3.0,0.3,-8.238873419147808,8.238873419147808,0.0,0,0,0.0,-3.6458333333333336e-05,1
256,Amihan,4.696427089609743,0.36507092499879484,18.78570835843897,14.089281268829229,3.0,0.3,-9.02778325422069,9.02778325422069,0.3375,5,27,0.10125,2.8125000000000003e-05,0
257,Amihan,5.92897356561592,0.25777165627391846,23.71589426246368,17.786920696847762,3.0,0.3,-11.600175474957922,11.600175474957922,0.0,0,0,0.0,-2.8125000000000003e-05,1
258,Amihan,7.108393038345969,-0.2673865198063608,28.433572153383874,21.325179115037905,3.0,0.3,-14.484172596498297,14.484172596498297,0.0,0,0,0.0,0.0,0
259,Amihan,6.832132621310101,-0.09142962413504688,27.328530485240403,20.4963978639303,3.0,0.3,-13.755694866755247,13.755694866755247,0.0,0,0,0.0,0.0,0
260,Amihan,5.939598966271145,-0.8166329722124875,23.75839586508458,17.818796898813435,3.0,0.3,-12.695830904754779,12.695830904754779,0.4125,3,33,0.12374999999999999,3.4374999999999995e-05,0
261,Amihan,5.769592555787535,-0.1374165460220275,23.07837022315014,17.308777667362605,3.0,0.3,-11.676601657597097,11.676601657597097,0.2125,0,17,0.06375,-1.666666666666666e-05,0
262,Amihan,5.950224366926371,-0.158506533409564,23.800897467705482,17.85067310077911,3.0,0.3,-12.058955267262306,12.058955267262306,0.0625,0,5,0.01875,-1.2499999999999999e-05,0
263,Amihan,6.141481578720433,0.14258671002732073,24.565926314881732,18.4244447361613,3.0,0.3,-12.140376447413544,12.140376447413544,0.0,0,0,0.0,-5.208333333333333e-06,1
264,Amihan,6.120230777409982,-0.339873073614963,24.480923109639928,18.360692332229945,3.0,0.3,-12.580334628434926,12.580334628434926,0.2,0,16,0.06,1.6666666666666667e-05,0
265,Amihan,5.4720813374412165,0.25802971491038595,21.888325349764866,16.41624401232365,3.0,0.3,-10.686132959972046,10.686132959972046,0.25,0,20,0.075,4.166666666666667e-06,0
